-0.0556071,-0.0200823,-0.138986,0.0402756,0.101889,-0.0260511,-0.0294954,-0.0480398,-0.0397144,0.0391194,0.0250534,-0.0212663,-0.00629913,0.0270644,-0.0109707,-0.0366739,-0.0561758,0.00520858,-0.00757637,-0.0421514,-0.000109703,0.0368147,-0.0193065,-0.0119742,-0.0250982,-0.0205478,-0.0302556,0.0410964,-0.276645,-0.0470786,-0.0302432,-0.0563896,0.0103679,-0.0225294,-0.199291,0.00869074,-0.0123961,-0.0236161,-0.196609,0.0950353
0.27605,-0.213053,0.419695,-0.306323,-0.388085,0.020127,-0.183129,-0.124689,-0.151409,0.0805561,-0.290716,-0.2093,-0.251751,-0.2924,-0.240171,-0.160789,-0.0456177,-0.271779,-0.248789,-0.143838,-0.263901,-0.301919,-0.215498,-0.23743,-0.19708,-0.21158,0.239349,-0.307486,0.824817,-0.127962,-0.180776,-0.0475102,-0.277785,-0.205278,0.615002,-0.275973,-0.236254,-0.20181,0.606346,-0.381274
0.158197,-0.219291,0.141987,-0.251244,-0.187726,-0.0156782,-0.199281,-0.15533,-0.175973,0.0987784,-0.249628,-0.216919,-0.240274,-0.249841,-0.234816,-0.183036,-0.0914325,-0.246987,-0.238966,-0.170192,-0.244853,-0.250988,-0.220811,-0.233402,-0.208903,-0.218365,0.157828,-0.251264,0.242707,-0.157889,-0.197615,-0.09302,-0.248105,-0.214328,0.173435,-0.247813,-0.232782,-0.212056,0.171289,-0.195252
0.0528622,-0.192033,-0.011876,-0.172136,-0.0778362,-0.0358696,-0.180615,-0.15158,-0.165655,0.0718007,-0.183882,-0.190791,-0.199657,-0.182483,-0.198652,-0.170313,-0.103149,-0.196489,-0.199545,-0.161779,-0.198725,-0.175192,-0.192807,-0.198217,-0.186341,-0.191553,0.0688102,-0.171344,-0.0350219,-0.153359,-0.17959,-0.10445,-0.193593,-0.189392,-0.037355,-0.194589,-0.198011,-0.188132,-0.036879,-0.0871556
-0.0393706,-0.0703897,-0.124646,-0.0133551,0.062077,-0.0325897,-0.0747234,-0.0806132,-0.078365,0.0439132,-0.0298569,-0.0710084,-0.0609386,-0.0277441,-0.0646363,-0.0773707,-0.0729325,-0.0502328,-0.0619977,-0.0791057,-0.0553892,-0.0172581,-0.06997,-0.0653645,-0.0728516,-0.070636,-0.0144933,-0.0124065,-0.24516,-0.0804033,-0.0750205,-0.073453,-0.0450434,-0.0716413,-0.182899,-0.0467441,-0.0656634,-0.0721653,-0.18051,0.054359
0.0529668,-0.1921,-0.0117354,-0.172259,-0.0779663,-0.0358573,-0.18067,-0.151611,-0.165697,0.0718338,-0.183993,-0.190857,-0.199741,-0.182595,-0.198731,-0.170359,-0.103153,-0.196584,-0.199628,-0.161817,-0.198816,-0.175312,-0.192875,-0.198295,-0.186401,-0.19162,0.0689024,-0.171467,-0.0347572,-0.153391,-0.179644,-0.104455,-0.193692,-0.189456,-0.0371635,-0.194687,-0.198088,-0.188195,-0.0366901,-0.0872858
-0.0349518,-0.0809653,-0.120253,-0.024885,0.0533457,-0.0337459,-0.0841955,-0.0873827,-0.086427,0.0452046,-0.0415885,-0.0814601,-0.0724883,-0.0394625,-0.0759595,-0.0858699,-0.0763348,-0.0620002,-0.0734955,-0.0868062,-0.0671009,-0.0288642,-0.0806238,-0.0766251,-0.08287,-0.0811635,-0.0103312,-0.0239136,-0.236903,-0.0873323,-0.0843954,-0.0769214,-0.0568244,-0.0819554,-0.177903,-0.0585237,-0.0768963,-0.0823567,-0.17558,0.0454469
0.277542,-0.213806,0.422215,-0.30904,-0.391933,0.0203378,-0.183599,-0.124703,-0.151618,0.0809659,-0.292953,-0.210014,-0.252992,-0.294697,-0.241242,-0.161071,-0.0453352,-0.273413,-0.249983,-0.143989,-0.265359,-0.304522,-0.216277,-0.238464,-0.197675,-0.212318,0.240658,-0.31023,0.831741,-0.127998,-0.181225,-0.0472285,-0.279581,-0.205952,0.619487,-0.277717,-0.237273,-0.20245,0.610735,-0.385044
0.248536,-0.203003,0.370589,-0.264925,-0.323843,0.0158208,-0.177479,-0.12602,-0.149762,0.0750325,-0.25716,-0.199849,-0.234041,-0.257869,-0.225134,-0.158011,-0.0515764,-0.247829,-0.231808,-0.143073,-0.242747,-0.262423,-0.205048,-0.222965,-0.189477,-0.201767,0.215996,-0.265623,0.696885,-0.12895,-0.175442,-0.0534548,-0.251258,-0.196452,0.529598,-0.250271,-0.222028,-0.193509,0.522642,-0.318758
0.0818509,-0.207118,0.0276213,-0.202743,-0.112161,-0.031724,-0.192519,-0.157502,-0.174263,0.0809436,-0.210856,-0.205471,-0.219222,-0.209914,-0.216786,-0.179888,-0.102827,-0.219054,-0.218731,-0.169612,-0.219988,-0.204948,-0.208157,-0.216028,-0.199716,-0.206479,0.0942263,-0.202152,0.0388771,-0.159601,-0.191248,-0.104241,-0.217332,-0.20364,0.0166057,-0.217953,-0.215685,-0.202011,0.0163617,-0.1214
0.121778,-0.217763,0.084478,-0.234006,-0.153878,-0.0241667,-0.199838,-0.159067,-0.178358,0.0922225,-0.236735,-0.215678,-0.235072,-0.236447,-0.230894,-0.184912,-0.0985718,-0.238805,-0.234113,-0.172973,-0.238007,-0.23489,-0.219091,-0.229754,-0.208542,-0.216951,0.128383,-0.233736,0.142038,-0.161467,-0.198319,-0.100089,-0.238683,-0.213385,0.0942963,-0.238789,-0.22925,-0.211363,0.0930717,-0.162587
