-1.49597,-0.0120359,-0.388283,-0.631588,-0.189163,-0.700608,-0.158376,-0.107934,-0.319934,-0.298689
0.59997,-1.06019,-0.0682853,-0.148601,-0.148799,-0.120275,-0.0189766,-0.652298,-0.104338,-0.253483
-1.72133,0.404158,-0.357226,-0.809991,-0.241192,-0.875856,-0.0815803,-0.693228,-0.317519,-0.512405
0.640252,-1.63788,0.0941248,0.149727,-0.00733301,0.300827,0.230715,-0.651343,0.0267356,-0.0810944
0.372842,-1.92557,0.0525382,0.267833,0.160941,0.365302,0.21577,0.0997465,0.0534721,0.239684
-0.442625,-0.610899,-0.120601,-0.188473,-0.0337136,-0.247659,-0.026734,-0.223297,-0.0883016,-0.0929649
0.49882,-0.948673,-0.0776255,-0.164562,-0.139038,-0.15771,-0.0285078,-0.610597,-0.104502,-0.241691
0.278856,-0.764168,-0.0842724,-0.171985,-0.113376,-0.196355,-0.0336636,-0.518861,-0.095682,-0.208363
0.383217,-0.841577,-0.082883,-0.171989,-0.126051,-0.183564,-0.032865,-0.561858,-0.101003,-0.225069
-0.888136,-0.543979,-0.330208,-0.294749,-0.115615,-0.373567,-0.224854,0.280905,-0.237622,-0.061321
0.723584,-1.50964,0.0499751,0.0500032,-0.0800501,0.185842,0.158581,-0.724499,-0.0222666,-0.177672
0.587733,-1.04558,-0.0697892,-0.151191,-0.147786,-0.125846,-0.0206606,-0.647276,-0.104617,-0.252273
0.714137,-1.22975,-0.0418034,-0.104799,-0.150993,-0.0378858,0.0160961,-0.701913,-0.0928521,-0.257154
0.715755,-1.52558,0.0561672,0.0620167,-0.0722151,0.200821,0.168501,-0.720091,-0.01631,-0.167936
0.683099,-1.17408,-0.0526296,-0.122333,-0.152655,-0.0688934,0.000848915,-0.687356,-0.098587,-0.258461
0.418307,-0.87193,-0.0817204,-0.170684,-0.130097,-0.177187,-0.0319511,-0.576716,-0.102352,-0.23036
-0.0730098,-0.654264,-0.069013,-0.156731,-0.0561246,-0.202968,-0.00236728,-0.41576,-0.0652709,-0.145337
0.751511,-1.34769,-0.0101421,-0.0540993,-0.135844,0.0431366,0.063769,-0.725829,-0.0720962,-0.241854
0.706594,-1.21492,-0.0449274,-0.109824,-0.151722,-0.0465719,0.0116117,-0.698207,-0.094605,-0.257802
0.354316,-0.818107,-0.0835832,-0.17253,-0.122654,-0.187983,-0.033394,-0.549688,-0.0997286,-0.220581
0.740664,-1.29669,-0.0253677,-0.0785363,-0.144643,0.00540354,0.0404617,-0.716877,-0.0826558,-0.250962
0.664273,-1.60674,0.0850711,0.125303,-0.0268098,0.274769,0.21548,-0.678049,0.0149517,-0.108318
0.607863,-1.06983,-0.0672375,-0.146802,-0.149413,-0.11648,-0.0177745,-0.655543,-0.104103,-0.254218
0.67524,-1.16169,-0.0547221,-0.125769,-0.152656,-0.0752229,-0.00198524,-0.683885,-0.0995681,-0.258367
0.546961,-0.999337,-0.0739542,-0.158374,-0.144009,-0.142116,-0.0250382,-0.630533,-0.104959,-0.247752
0.595184,-1.05443,-0.0688897,-0.149641,-0.14841,-0.122496,-0.019659,-0.650333,-0.104457,-0.253019
-1.45283,-0.121862,-0.403683,-0.565999,-0.177431,-0.63856,-0.195741,0.0461951,-0.322431,-0.23099
0.634096,-1.64548,0.0960956,0.155637,-0.0024373,0.306892,0.234109,-0.643773,0.029541,-0.0740922
-2.08996,1.52077,-0.55986,-1.13317,-0.584515,-1.19769,-0.36435,-1.73405,-0.542688,-0.972685
0.291995,-0.772737,-0.0842771,-0.172259,-0.115045,-0.195199,-0.0337524,-0.524078,-0.0964634,-0.210538
0.490538,-0.940333,-0.0781508,-0.165417,-0.138146,-0.160063,-0.028973,-0.60714,-0.10435,-0.240587
-0.0636593,-0.655322,-0.0693647,-0.15691,-0.0577728,-0.202827,-0.00351059,-0.418083,-0.0660223,-0.147018
0.753503,-1.39266,0.00513274,-0.0291081,-0.124772,0.0797601,0.0875522,-0.73115,-0.0606453,-0.229909
0.574466,-1.03014,-0.0712755,-0.153758,-0.146616,-0.131501,-0.0222731,-0.641834,-0.104819,-0.250878
-1.95138,0.925241,-0.412732,-0.978339,-0.379172,-1.04105,-0.171691,-1.23729,-0.394475,-0.731571
0.753673,-1.37843,0.000128058,-0.037367,-0.12863,0.0678511,0.079727,-0.729788,-0.0644858,-0.234124
0.671821,-1.15646,-0.0555743,-0.127176,-0.152621,-0.0778414,-0.00312827,-0.682392,-0.0999532,-0.258289
0.562905,-1.01701,-0.0724628,-0.155807,-0.145547,-0.136135,-0.0235216,-0.637089,-0.104921,-0.2496
-1.94447,0.901904,-0.408564,-0.971528,-0.371906,-1.03422,-0.165738,-1.21544,-0.389904,-0.721921
0.384789,-1.91213,0.0603082,0.271927,0.157396,0.371475,0.222927,0.0399415,0.0570317,0.22781
