0.981305,0.15115,0.025601,0.14531,0.385725,0.46734,0.0256302,0.470181,0.12943,0.794729,0.700969,0.00627795,0.00778316,0.352025,0.715856,0.611631,0.210094,0.210541,0.612218,0.264721,0.224893,0.388814,0.226514,0.885282,0.900043,0.488926,0.445265,0.434785,0.147945,0.85044,0.346535,0.194536,0.727339,0.911505,0.141548,0.730499,0.739016,0.626442,0.573718,0.944825,0.46871,0.64985,0.0511675,0.197989,0.574158,0.304334,0.416698,0.616446,0.849656,0.616483,0.471134,0.113331,0.486758,0.646242,0.167739,0.310447,0.840454,0.645323,0.37435,0.752812,0.596673,0.393114,0.661615,0.746997,0.924395,0.0576545,0.0429547,0.452931,0.763277,0.720969,0.42115,0.00542012,0.125618,0.711659,0.760237,0.184799,0.0929527,0.82934,0.169863,0.814533,0.823995,0.218386,0.169801,0.790592,0.541978,0.802019,0.629437,0.633568,0.654318,0.749234,0.236936,0.115532,0.702652,0.490966,0.251841,0.33466,0.594021,0.647225,0.948103,0.348307,0.808492,0.801771,0.143772,0.978302,0.393516,0.133989,0.0971083,0.622922,0.412817,0.377112,0.747052,0.479684,0.170214,0.704353,0.201408,0.766561,0.0496644,0.0735732,0.274185,0.472437,0.582322,0.405886,0.743172,0.537797,0.73249,0.819531,0.630023,0.500415,0.0291266,0.908524,0.647427,0.33159,0.422355,0.432739,0.0930297,0.0515608,0.221507,0.836734,0.660717,0.529219,0.703276,0.251365,0.220111,0.0129532,0.00281526,0.0192811,0.453491,0.37638,0.516716,0.466301,0.0433721,0.55744,0.0704897,0.632069,0.349945,0.238045,0.783626,0.579844,0.115096,0.996031,0.440991,0.561619,0.886315,0.152959,0.662625,0.199845,0.678419,0.387129,0.898355,0.0961719,0.226874,0.00140968,0.432521,0.34229,0.933935,0.61839,0.121269,0.0833013,0.354197,0.479698,0.564239,0.327528,0.288652,0.153594,0.0467859,0.937006,0.901755,0.233623,0.0735599,0.158732,0.760041,0.862156,0.904229,0.927618,0.414912,0.873996,0.120529,0.661577,0.91018,0.709714,0.817103,0.67074,0.969456,0.500405,0.0372739,0.0377523,0.557163,0.735597,0.474956,0.494075,0.363683,0.592671,0.130266,0.708221,0.909087,0.9843,0.777586,0.416602,0.055663,0.519969,0.796438,0.121323,0.189062,0.933528,0.174516,0.373576,0.547167,0.751827,0.772528,0.668466,0.23,0.597811,0.337361,0.0862406,0.967465,0.981873,0.617398,0.990115,0.059179,0.136847,0.996897,0.796363,0.592842,0.0638246,0.757334,0.479482,0.591703,0.376815,0.980434,0.821427,0.273058,0.838944,0.521565,0.359392,0.855256,0.734236,0.878729,0.859858,0.498529,0.706917
0.562833,0.90918,0.877639,0.649299,0.00469152,0.135368,0.637014,0.377954,0.876126,0.991674,0.374481,0.8388,0.68247,0.0899267,0.327491,0.100706,0.643881,0.519097,0.490026,0.701803,0.264667,0.411626,0.545487,0.895985,0.853789,0.363031,0.0286093,0.703868,0.216955,0.297356,0.926512,0.41473,0.613754,0.0456461,0.42295,0.362548,0.857827,0.31459,0.216357,0.379775,0.771717,0.159748,0.826682,0.91714,0.0597877,0.360258,0.194963,0.244573,0.0765143,0.252697,0.692664,0.695758,0.761268,0.756953,0.369093,0.0772149,0.173669,0.307245,0.603526,0.816591,0.914832,0.0294006,0.653984,0.0711931,0.309432,0.103148,0.717363,0.549226,0.515588,0.522953,0.810812,0.512497,0.800624,0.942699,0.843504,0.628541,0.0927955,0.545329,0.704038,0.378471,0.307479,0.899426,0.392392,0.588029,0.669217,0.96503,0.613806,0.257846,0.233949,0.836753,0.822597,0.872796,0.266339,0.0736385,0.696723,0.292876,0.691528,0.420473,0.945102,0.368934,0.262507,0.521377,0.145557,0.169276,0.296557,0.977783,0.912948,0.00566603,0.0737324,0.29329,0.921247,0.377319,0.238563,0.854458,0.714808,0.753887,0.114867,0.792353,0.796546,0.60727,0.601976,0.30121,0.0929555,0.602715,0.124998,0.66127,0.0235843,0.36363,0.738488,0.301937,0.945145,0.00395085,0.487874,0.616949,0.933083,0.903125,0.448716,0.580609,0.360548,0.051229,0.765394,0.401508,0.634414,0.300747,0.967707,0.314475,0.500124,0.672882,0.428903,0.960569,0.685391,0.75011,0.380602,0.186506,0.435743,0.664979,0.929392,0.561212,0.206824,0.960979,0.199447,0.653545,0.776633,0.406068,0.538932,0.570957,0.142656,0.322285,0.334575,0.154387,0.885763,0.462449,0.907753,0.398736,0.750808,0.533195,0.106453,0.915079,0.0121352,0.111382,0.93111,0.72564,0.308124,0.0443593,0.3518,0.698456,0.095035,0.531719,0.646191,0.00348757,0.936326,0.00196407,0.991816,0.984982,0.619442,0.86875,0.373452,0.360132,0.0612866,0.19856,0.501116,0.0916946,0.568989,0.770769,0.986576,0.102544,0.682431,0.256743,0.394145,0.913339,0.293696,0.615089,0.580325,0.742421,0.95998,0.97995,0.751213,0.629009,0.296582,0.320981,0.6467,0.817837,0.524692,0.20845,0.293524,0.109495,0.715611,0.505434,0.97717,0.282459,0.335048,0.349059,0.564152,0.368459,0.998147,0.874769,0.129927,0.583866,0.226669,0.441847,0.847296,0.364979,0.456407,0.339256,0.335921,0.664693,0.950001,0.752836,0.0691144,0.544491,0.532735,0.272193,0.599467,0.784312,0.0992513,0.649563,0.643153,0.585488,0.936851,0.561954
0.85833,0.95392,0.488576,0.64736,0.85936,0.163449,0.684,0.753698,0.080357,0.448285,0.146106,0.755107,0.694869,0.144737,0.620977,0.720084,0.275728,0.953959,0.820824,0.655895,0.497889,0.847186,0.239783,0.451455,0.772429,0.316639,0.496795,0.650345,0.579168,0.100145,0.569092,0.705256,0.261999,0.321255,0.221655,0.501216,0.779581,0.318264,0.62993,0.638601,0.0358078,0.136122,0.567846,0.816124,0.647991,0.542116,0.13087,0.054447,0.606986,0.659067,0.143378,0.512475,0.733967,0.754332,0.117052,0.125864,0.584786,0.87934,0.494903,0.417976,0.57714,0.52748,0.361236,0.83107,0.0395994,0.23941,0.826237,0.857039,0.5158,0.347448,0.207565,0.50527,0.72618,0.833351,0.420595,0.894214,0.321371,0.81559,0.762807,0.191202,0.907118,0.0798827,0.640183,0.625224,0.495198,0.201691,0.419836,0.825644,0.0675239,0.448359,0.884027,0.355105,0.0870001,0.0231804,0.235579,0.93989,0.473773,0.27371,0.492077,0.790953,0.248499,0.21515,0.443516,0.10598,0.493204,0.107221,0.223592,0.770486,0.6439,0.128556,0.482931,0.130962,0.0657297,0.201989,0.132203,0.299988,0.971858,0.476505,0.825911,0.764194,0.964874,0.950375,0.0322545,0.382228,0.992878,0.152506,0.360996,0.12719,0.136651,0.381445,0.154274,0.17013,0.695863,0.777404,0.528944,0.943358,0.752924,0.775076,0.237127,0.0432028,0.276539,0.406575,0.693669,0.693023,0.666057,0.387228,0.0883968,0.0178472,0.771059,0.234904,0.840039,0.790897,0.525331,0.513679,0.101636,0.481147,0.682845,0.00733276,0.329383,0.714125,0.0688645,0.299248,0.644411,0.453831,0.985228,0.540572,0.829486,0.948403,0.98889,0.486303,0.423137,0.135465,0.903803,0.593114,0.821482,0.0454341,0.507793,0.816885,0.543386,0.113175,0.822783,0.820127,0.192767,0.464889,0.126319,0.896293,0.69898,0.89599,0.239305,0.516577,0.306337,0.722559,0.778977,0.71355,0.483769,0.778509,0.0209658,0.490215,0.673461,0.388466,0.481467,0.25848,0.179225,0.742135,0.973343,0.847296,0.305183,0.243207,0.141373,0.898422,0.118447,0.625099,0.535843,0.577957,0.413357,0.543842,0.989115,0.177508,0.132016,0.968672,0.321547,0.302991,0.745147,0.875407,0.122524,0.207893,0.271829,0.192605,0.871912,0.415449,0.89863,0.620263,0.234296,0.451789,0.165438,0.382742,0.293337,0.489611,0.912066,0.18539,0.8988,0.282372,0.969374,0.640834,0.18656,0.628757,0.305461,0.377832,0.483448,0.226165,0.725548,0.574184,0.947943,0.474448,0.844416,0.311117,0.00640655,0.837034,0.830462,0.202928
0.163842,0.179342,0.366812,0.915108,0.240727,0.0677769,0.691878,0.415576,0.40123,0.472121,0.601035,0.609963,0.575284,0.705961,0.585563,0.0326051,0.322065,0.971911,0.511809,0.633118,0.519656,0.909384,0.0717516,0.487905,0.533333,0.578129,0.0428286,0.157611,0.104714,0.149436,0.625346,0.0209518,0.767726,0.855179,0.777164,0.681554,0.76659,0.37885,0.458039,0.414923,0.0235211,0.702862,0.758795,0.88348,0.228161,0.460604,0.689983,0.0332854,0.700256,0.169606,0.665104,0.413351,0.246984,0.944833,0.72827,0.523308,0.604742,0.54713,0.761276,0.825027,0.708989,0.822714,0.128807,0.80028,0.86446,0.229204,0.964297,0.259884,0.201759,0.0741842,0.273868,0.636099,0.384464,0.941359,0.637092,0.278333,0.852259,0.340096,0.34132,0.384808,0.482654,0.431006,0.68786,0.28182,0.983761,0.627129,0.490273,0.41441,0.0728192,0.598542,0.521466,0.284927,0.567202,0.485132,0.931503,0.072251,0.163801,0.459796,0.96039,0.0127804,0.951495,0.320678,0.0746153,0.639187,0.730356,0.522757,0.812354,0.193683,0.357004,0.967062,0.509547,0.48538,0.425613,0.461472,0.142537,0.377853,0.852858,0.936135,0.788632,0.753686,0.541053,0.391688,0.0304683,0.0122323,0.351492,0.758365,0.734065,0.794742,0.33638,0.942892,0.583459,0.250565,0.271523,0.373565,0.995364,0.243571,0.915176,0.66768,0.439978,0.994108,0.701707,0.860073,0.486787,0.12522,0.84666,0.880443,0.0917648,0.256984,0.20615,0.0627555,0.543378,0.938252,0.0742456,0.684319,0.654184,0.916484,0.733236,0.209668,0.436055,0.802053,0.563802,0.433353,0.259957,0.642621,0.571916,0.484641,0.0447994,0.567246,0.199655,0.960186,0.422449,0.172987,0.0135336,0.95324,0.616807,0.247798,0.347504,0.400825,0.599634,0.401246,0.895991,0.714838,0.640178,0.916328,0.119917,0.652621,0.14643,0.693648,0.942821,0.177702,0.713972,0.345821,0.138425,0.577649,0.933465,0.743412,0.771197,0.416134,0.249387,0.553844,0.274954,0.259606,0.452495,0.400385,0.800576,0.664824,0.843628,0.285098,0.271603,0.999285,0.4099,0.635237,0.277374,0.902456,0.388529,0.319451,0.765077,0.40904,0.546365,0.357631,0.936259,0.935228,0.00915365,0.216494,0.545394,0.0475826,0.43754,0.38373,0.447069,0.396591,0.147604,0.392476,0.567894,0.732636,0.272943,0.0141993,0.937267,0.303438,0.929279,0.0282064,0.069732,0.0430282,0.106644,0.5792,0.682056,0.443573,0.3096,0.591596,0.409307,0.116651,0.37185,0.772863,0.138423,0.532764,0.349661,0.285455,0.173789,0.973396,0.56044,0.280009
0.930773,0.531665,0.793099,0.121237,0.606121,0.770081,0.987566,0.58918,0.6282,0.713047,0.268596,0.255871,0.264301,0.945876,0.687066,0.541609,0.820762,0.689285,0.351539,0.249444,0.471666,0.471171,0.951969,0.0905333,0.446693,0.68675,0.264962,0.688579,0.196246,0.13211,0.92457,0.643538,0.376954,0.908484,0.916513,0.110908,0.180582,0.0316351,0.98227,0.384126,0.895403,0.451283,0.883218,0.517079,0.204758,0.643293,0.132486,0.437294,0.274891,0.385699,0.852692,0.638473,0.249741,0.87404,0.427109,0.594491,0.592341,0.572922,0.187036,0.458673,0.730785,0.49108,0.815005,0.178525,0.764075,0.569759,0.431802,0.979587,0.633183,0.975905,0.5564,0.520366,0.689169,0.773073,0.809697,0.229403,0.343266,0.264037,0.481096,0.329231,0.631213,0.507873,0.608937,0.679387,0.223099,0.274494,0.475583,0.278924,0.479839,0.369423,0.324401,0.174425,0.173845,0.720801,0.535513,0.223151,0.363033,0.276879,0.849747,0.98854,0.0913796,0.97752,0.136597,0.305683,0.395816,0.797577,0.16648,0.293311,0.465667,0.733559,0.899149,0.73246,0.36057,0.0028915,0.970614,0.917344,0.300988,0.0585906,0.717684,0.603848,0.656777,0.391652,0.655186,0.46008,0.187991,0.396912,0.231004,0.533811,0.617858,0.0077687,0.623136,0.715082,0.535989,0.954352,0.10905,0.697869,0.554473,0.605247,0.441525,0.815861,0.991553,0.110723,0.882622,0.0118811,0.777318,0.414817,0.428546,0.218442,0.661387,0.445185,0.923916,0.25302,0.202846,0.96029,0.823943,0.681985,0.506928,0.261129,0.738877,0.448147,0.415058,0.56057,0.301037,0.795097,0.563118,0.0724444,0.659792,0.507732,0.639911,0.128042,0.403591,0.528382,0.64029,0.0476335,0.47605,0.849618,0.596906,0.561004,0.386769,0.90614,0.952548,0.944937,0.736093,0.93043,0.95319,0.303796,0.468174,0.162114,0.267068,0.0924197,0.998405,0.168571,0.620917,0.530793,0.962806,0.52361,0.599968,0.48455,0.192876,0.999123,0.575527,0.990501,0.0110882,0.671547,0.0402429,0.962909,0.971838,0.671501,0.19852,0.673194,0.559496,0.692478,0.396296,0.687903,0.327126,0.763534,0.638896,0.69588,0.517744,0.0879408,0.811653,0.464991,0.802691,0.146064,0.981425,0.34998,0.077333,0.727846,0.823373,0.661199,0.103782,0.756102,0.336902,0.278392,0.595125,0.758658,0.451919,0.847076,0.309101,0.363125,0.325668,0.604697,0.979466,0.858596,0.474106,0.946015,0.283752,0.195572,0.406312,0.191984,0.76725,0.452289,0.98451,0.530613,0.0574921,0.14066,0.118273,0.572203,0.0436917,0.725442
0.110155,0.35222,0.386191,0.304445,0.0287682,0.795667,0.402171,0.359531,0.0508814,0.817617,0.812316,0.858943,0.864811,0.362524,0.953335,0.290757,0.24367,0.141947,0.255034,0.372953,0.506662,0.11681,0.375236,0.00857977,0.0334574,0.313148,0.382498,0.724582,0.405638,0.388558,0.0699884,0.764488,0.22221,0.969914,0.593115,0.947973,0.940123,0.487288,0.866638,0.00628826,0.650916,0.914957,0.824452,0.0679798,0.517166,0.675964,0.0997269,0.345582,0.0406244,0.166924,0.569452,0.830614,0.339085,0.355804,0.824501,0.25649,0.304888,0.180965,0.338735,0.422674,0.589328,0.245198,0.962651,0.823691,0.807776,0.973547,0.751535,0.111404,0.27997,0.422027,0.614511,0.835433,0.799593,0.0143097,0.95223,0.151897,0.350409,0.0120458,0.322355,0.280379,0.336877,0.323898,0.309134,0.820676,0.835392,0.61405,0.730286,0.638134,0.319477,0.260533,0.162147,0.624346,0.258089,0.595976,0.269512,0.0106414,0.31472,0.343698,0.0843044,0.410727,0.6906,0.970684,0.384164,0.519179,0.602567,0.696501,0.414934,0.154226,0.97096,0.788381,0.475555,0.109906,0.976067,0.375192,0.395448,0.30527,0.44256,0.737026,0.50348,0.0540516,0.454676,0.795755,0.314472,0.996478,0.228178,0.884205,0.535972,0.647388,0.996991,0.265301,0.449443,0.844648,0.191276,0.114746,0.96351,0.0364984,0.987583,0.946273,0.609869,0.611335,0.98909,0.322199,0.811668,0.883116,0.982468,0.632703,0.00479488,0.862119,0.60898,0.15138,0.507133,0.614182,0.123566,0.926421,0.857263,0.360731,0.849177,0.457673,0.622977,0.908831,0.542906,0.998192,0.561071,0.628593,0.981127,0.257423,0.364953,0.728815,0.258883,0.0398367,0.89996,0.505671,0.145615,0.0724613,0.516412,0.447439,0.656003,0.713145,0.325532,0.911237,0.417036,0.693608,0.641743,0.987023,0.732966,0.912294,0.681555,0.812199,0.539415,0.206851,0.869579,0.238884,0.974676,0.0580014,0.461353,0.980648,0.0220168,0.755643,0.329129,0.132722,0.678248,0.777501,0.839945,0.642911,0.830524,0.426092,0.633834,0.0577852,0.0481077,0.47482,0.769039,0.334759,0.765259,0.222619,0.525584,0.0586157,0.39467,0.861242,0.300968,0.878631,0.900095,0.940877,0.335654,0.510481,0.0995621,0.808057,0.617845,0.328625,0.652461,0.178142,0.798593,0.794598,0.343064,0.913695,0.428647,0.59343,0.105693,0.844372,0.167243,0.864091,0.104775,0.264434,0.0123341,0.545146,0.111857,0.210499,0.349568,0.126643,0.281871,0.90916,0.432157,0.865589,0.460111,0.705036,0.73519,0.0313061,0.212875,0.613634,0.126537,0.676598
0.104319,0.406913,0.716242,0.288929,0.639445,0.994692,0.45351,0.239511,0.128569,0.681468,0.570764,0.0585929,0.156483,0.106857,0.860628,0.745115,0.382692,0.649998,0.233095,0.421242,0.67137,0.237554,0.432983,0.728087,0.617399,0.701271,0.81575,0.968972,0.548922,0.93964,0.775836,0.0152557,0.306632,0.492671,0.397366,0.535263,0.899533,0.748986,0.786924,0.439248,0.192849,0.0246015,0.0136282,0.818679,0.896689,0.863791,0.523249,0.175496,0.0720433,0.56788,0.646919,0.829243,0.366055,0.32391,0.169291,0.900329,0.796487,0.494656,0.96884,0.572928,0.565732,0.39831,0.868787,0.236965,0.977976,0.952921,0.105249,0.604026,0.474618,0.846361,0.597192,0.250931,0.916572,0.352791,0.966192,0.581329,0.679782,0.0478648,0.239207,0.481003,0.894418,0.48454,0.108921,0.892978,0.610065,0.420979,0.749437,0.589681,0.104683,0.787323,0.142448,0.191338,0.539664,0.405905,0.106871,0.549948,0.637245,0.0856104,0.424806,0.148752,0.0178797,0.948235,0.123978,0.467857,0.12508,0.621988,0.392376,0.187514,0.40869,0.205436,0.564546,0.441805,0.236205,0.560667,0.29133,0.208655,0.716813,0.807863,0.632671,0.490357,0.987596,0.666372,0.772806,0.942159,0.0412029,0.371976,0.669458,0.699087,0.277882,0.330779,0.103444,0.303494,0.890123,0.247765,0.140281,0.508355,0.359455,0.307767,0.344656,0.764191,0.561268,0.714161,0.147731,0.387987,0.563594,0.320912,0.0203747,0.475825,0.868357,0.884554,0.826014,0.578159,0.156846,0.650815,0.414021,0.075044,0.144624,0.48889,0.342355,0.74273,0.771929,0.380008,0.447654,0.0435896,0.1584,0.182759,0.271845,0.589959,0.354781,0.855469,0.648047,0.192607,0.281828,0.0955298,0.551856,0.260184,0.47296,0.466982,0.129698,0.685046,0.00719347,0.801088,0.492898,0.596909,0.41466,0.984916,0.683724,0.116905,0.761688,0.402289,0.339102,0.532952,0.136927,0.0834146,0.87427,0.131468,0.0805182,0.520343,0.401402,0.371327,0.763348,0.0513019,0.430429,0.845957,0.729391,0.152394,0.679868,0.124919,0.572688,0.842502,0.121039,0.417002,0.180682,0.558597,0.762914,0.399619,0.341749,0.806176,0.610159,0.822809,0.116089,0.690078,0.0753634,0.597747,0.668155,0.874557,0.493109,0.560974,0.0637922,0.80284,0.993553,0.75336,0.0848945,0.508988,0.357123,0.00746113,0.553124,0.596942,0.452155,0.565479,0.221381,0.70254,0.878854,0.50378,0.497485,0.372527,0.846264,0.493455,0.812678,0.036717,0.679652,0.591827,0.0455185,0.455837,0.938682,0.550496,0.556363,0.411159,0.272727,0.770211
0.764783,0.749163,0.324498,0.785516,0.649351,0.71192,0.354817,0.240868,0.531138,0.296324,0.812073,0.328644,0.830403,0.565322,0.655416,0.88633,0.704364,0.505408,0.251219,0.0920948,0.674576,0.517622,0.931673,0.350763,0.578486,0.626524,0.192725,0.895036,0.576736,0.190509,0.52205,0.409642,0.00131075,0.536439,0.0711955,0.454719,0.024209,0.680586,0.745169,0.63705,0.653614,0.0234441,0.174898,0.947339,0.54092,0.719974,0.258971,0.969456,0.501667,0.285627,0.432985,0.445171,0.28771,0.112859,0.03526,0.191626,0.654092,0.183689,0.175629,0.325101,0.485665,0.731262,0.115649,0.493288,0.66976,0.0718315,0.3622,0.875754,0.212824,0.204667,0.386014,0.904074,0.533501,0.221569,0.161564,0.260588,0.272459,0.909218,0.502428,0.525151,0.4192,0.124843,0.401556,0.288881,0.021421,0.476059,0.95382,0.18008,0.0262274,0.616177,0.353902,0.568059,0.263115,0.996459,0.192839,0.904428,0.43328,0.304233,0.804297,0.0263746,0.284215,0.608553,0.0347121,0.0546926,0.905687,0.359741,0.013741,0.317733,0.590577,0.369165,0.675691,0.262781,0.402829,0.65411,0.96231,0.112456,0.648079,0.370206,0.862382,0.126126,0.438741,0.843765,0.0717766,0.393432,0.0847763,0.725673,0.690121,0.151701,0.998121,0.494595,0.687536,0.417428,0.0222758,0.118156,0.18404,0.107324,0.684994,0.612084,0.837394,0.437548,0.537692,0.972724,0.941986,0.445605,0.736167,0.0930257,0.718741,0.421068,0.624879,0.799858,0.356095,0.862563,0.389665,0.765904,0.724097,0.590674,0.827306,0.151191,0.807905,0.437625,0.625289,0.388344,0.181559,0.893395,0.696112,0.890946,0.78547,0.262915,0.392768,0.809508,0.075752,0.71698,0.195519,0.732209,0.80822,0.779418,0.811467,0.214678,0.0421973,0.535434,0.181621,0.567215,0.113266,0.180598,0.512122,0.212843,0.161085,0.754247,0.389055,0.177391,0.642304,0.299074,0.635504,0.521902,0.600814,0.422723,0.000322329,0.927573,0.514938,0.438625,0.233547,0.528993,0.445794,0.11658,0.976819,0.431452,0.548272,0.309818,0.448461,0.533895,0.871327,0.603548,0.474087,0.489172,0.700303,0.472756,0.730817,0.100049,0.881533,0.346406,0.0177135,0.157178,0.693259,0.831043,0.82367,0.664887,0.4926,0.245774,0.871511,0.25893,0.595933,0.872561,0.166156,0.471447,0.996277,0.894149,0.384245,0.47125,0.112048,0.1866,0.415607,0.936038,0.67686,0.527209,0.618809,0.666245,0.99047,0.385473,0.469816,0.481584,0.459694,0.0834055,0.484789,0.606251,0.952991,0.281106,0.312557,0.28781,0.95171,0.403043
0.969984,0.471154,0.848535,0.495555,0.66173,0.0532653,0.962381,0.708351,0.342568,0.908598,0.13194,0.401235,0.357432,0.5494,0.342998,0.431091,0.554545,0.0284771,0.0956444,0.680969,0.512639,0.572777,0.969369,0.530134,0.0113233,0.773711,0.119142,0.152192,0.513344,0.368177,0.224884,0.789,0.097805,0.563111,0.577728,0.598519,0.0752373,0.132775,0.136656,0.429434,0.0181794,0.0799325,0.980807,0.554984,0.0947042,0.496513,0.706482,0.26046,0.232306,0.990393,0.463265,0.949332,0.243046,0.586584,0.947273,0.0447623,0.741696,0.732981,0.823197,0.0318797,0.447371,0.261451,0.435664,0.956429,0.0507014,0.505712,0.277617,0.660344,0.181404,0.942442,0.803299,0.599432,0.303043,0.117608,0.955556,0.163022,0.716549,0.325104,0.752849,0.688381,0.0589823,0.215843,0.750573,0.603348,0.520855,0.470352,0.992265,0.594337,0.88889,0.277071,0.141157,0.0382871,0.805977,0.0758674,0.792599,0.901928,0.377153,0.56082,0.557962,0.750227,0.684848,0.408581,0.229547,0.21132,0.759573,0.30815,0.68296,0.480223,0.396018,0.709316,0.591666,0.679881,0.68354,0.968608,0.140917,0.687674,0.108217,0.0907155,0.392932,0.483955,0.797615,0.778833,0.660247,0.502978,0.688182,0.23952,0.338892,0.947481,0.833391,0.623477,0.00482509,0.70511,0.174485,0.363684,0.505033,0.438294,0.0353413,0.598305,0.455585,0.156816,0.955193,0.310987,0.928815,0.142584,0.57397,0.413828,0.494537,0.585646,0.136236,0.150649,0.0328773,0.992498,0.177733,0.698371,0.426687,0.201726,0.182515,0.798874,0.241957,0.128239,0.989345,0.269648,0.386802,0.0249801,0.489918,0.922927,0.221532,0.994045,0.48431,0.993463,0.826298,0.0728934,0.392848,0.0949219,0.201227,0.10636,0.00453153,0.767257,0.436618,0.444593,0.46678,0.283135,0.410454,0.562213,0.0892547,0.128009,0.324412,0.467733,0.609022,0.119203,0.809258,0.440131,0.975991,0.994358,0.360388,0.400743,0.736027,0.802048,0.921852,0.182279,0.120694,0.406256,0.760215,0.234585,0.69916,0.816582,0.561316,0.956041,0.0280882,0.12734,0.221292,0.37014,0.678849,0.466683,0.00990637,0.886412,0.0840896,0.997963,0.523186,0.03008,0.984407,0.280506,0.667095,0.120489,0.405101,0.508692,0.393103,0.0801811,0.177887,0.053612,0.28602,0.683081,0.702696,0.0793435,0.974651,0.237739,0.383693,0.873439,0.18149,0.251273,0.816833,0.815348,0.25956,0.386555,0.234237,0.267704,0.83081,0.575112,0.536071,0.374528,0.511426,0.834143,0.0148404,0.224796,0.993474,0.0313367,0.719624,0.968572,0.729519,0.0412387
0.370082,0.573077,0.92734,0.452478,0.31653,0.497085,0.636982,0.582218,0.438483,0.363682,0.0482043,0.991574,0.721062,0.895827,0.321513,0.953119,0.375311,0.319855,0.174638,0.406075,0.348375,0.61721,0.870334,0.548886,0.153492,0.466331,0.126211,0.557628,0.625693,0.883883,0.482935,0.784851,0.404263,0.342055,0.81153,0.304768,0.573675,0.0625466,0.2241,0.556001,0.146702,0.13689,0.145838,0.669769,0.174062,0.716121,0.154453,0.759635,0.117774,0.784894,0.888008,0.465039,0.313885,0.754719,0.768418,0.597626,0.910397,0.826422,0.335543,0.359341,0.837496,0.34015,0.818154,0.626834,0.0271155,0.277254,0.409409,0.0408769,0.492204,0.0828422,0.681579,0.0080929,0.474759,0.621681,0.876456,0.0977112,0.365048,0.195584,0.923634,0.904235,0.831829,0.224684,0.289672,0.227836,0.151516,0.388232,0.299383,0.886578,0.417887,0.334171,0.576862,0.185948,0.437627,0.0339077,0.907869,0.348608,0.216642,0.634982,0.00768344,0.382528,0.479313,0.528878,0.809696,0.556572,0.748301,0.683772,0.706183,0.0182124,0.697702,0.411062,0.309019,0.618314,0.460712,0.336004,0.448488,0.547681,0.78851,0.905952,0.609988,0.129522,0.996447,0.918204,0.977468,0.567665,0.140526,0.567341,0.0780164,0.817113,0.834984,0.0212559,0.783994,0.692728,0.724444,0.242182,0.458464,0.857227,0.957192,0.953519,0.539122,0.922882,0.130589,0.106531,0.836111,0.714614,0.995408,0.580953,0.072581,0.703535,0.153944,0.586756,0.432333,0.596969,0.746889,0.636108,0.48921,0.872714,0.365619,0.435039,0.857368,0.976356,0.928941,0.873677,0.578778,0.465028,0.1444,0.977591,0.723685,0.656425,0.814885,0.781132,0.341785,0.564742,0.0338386,0.251073,0.484658,0.894397,0.507799,0.192209,0.187933,0.602202,0.467797,0.430911,0.113455,0.903457,0.207817,0.0206673,0.317139,0.605519,0.543302,0.274655,0.170929,0.785977,0.936532,0.577026,0.708869,0.169047,0.108756,0.392366,0.431914,0.0768785,0.591818,0.860019,0.209625,0.355937,0.752141,0.855984,0.390236,0.958997,0.312567,0.918739,0.236486,0.60171,0.438904,0.239456,0.256498,0.203491,0.96414,0.841117,0.46725,0.9397,0.213862,0.983968,0.0401823,0.758201,0.786109,0.943071,0.778466,0.523423,0.176389,0.19348,0.938691,0.227781,0.930048,0.881079,0.704619,0.719736,0.284124,0.552611,0.560198,0.899901,0.445229,0.58573,0.743058,0.753685,0.991694,0.135171,0.706988,0.335434,0.403739,0.363055,0.714867,0.81233,0.891061,0.155288,0.812045,0.0533088,0.767972,0.547457,0.232129,0.52098
